loss,lr,val_loss
4.5745910752204155,0.0010000000474974513,3.7549365043640135
3.6215358190639044,0.0010000000474974513,3.454326105117798
3.386229266402542,0.0010000000474974513,3.4286540031433104
3.244405392677553,0.0010000000474974513,3.3318120002746583
3.1466164999110724,0.0010000000474974513,3.2933257102966307
3.0877555672840407,0.0010000000474974513,3.1997971057891847
3.0170536246351016,0.0010000000474974513,3.1877863883972166
2.9753057187603367,0.0010000000474974513,3.2078474521636964
2.9148066710400324,0.0010000000474974513,3.166972780227661
2.8605102236552904,0.0010000000474974513,3.0823978424072265
2.8423813850648942,0.0010000000474974513,3.083110284805298
2.798393008529499,0.0010000000474974513,3.145846128463745
2.7380056535044024,0.0005000000237487257,3.1729926109313964
2.6982535982644684,0.0005000000237487257,3.133579444885254
2.6946444306322324,0.0002500000118743628,2.9513457298278807
2.682866427206224,0.0002500000118743628,2.986164903640747
2.659759400993265,0.0002500000118743628,3.016771364212036
2.654846252933625,0.0001250000059371814,2.9631680965423586
2.659150349196567,0.0001250000059371814,3.104535150527954
2.6368005429544756,6.25000029685907e-05,3.018926239013672
