loss,lr,val_loss
4.694690919691516,0.0010000000474974513,3.900414752960205
3.6759072349917505,0.0010000000474974513,3.524307298660278
3.406822722445252,0.0010000000474974513,3.298631954193115
3.278648735374533,0.0010000000474974513,3.2661015033721923
3.184515876154746,0.0010000000474974513,3.2975258827209473
3.0663028686277327,0.0010000000474974513,3.1610576152801513
3.0285766227270967,0.0010000000474974513,3.22652530670166
2.965800190484652,0.0010000000474974513,3.2034417152404786
2.8811644251628588,0.0005000000237487257,3.197936201095581
2.8462623268045406,0.0005000000237487257,3.049510383605957
2.814977135709537,0.0005000000237487257,3.139073371887207
2.796175128670149,0.0005000000237487257,3.043769359588623
2.7689665338044525,0.0005000000237487257,3.023851728439331
2.7600451002838793,0.0005000000237487257,3.0970152854919433
2.7276438564382572,0.0005000000237487257,3.0783000946044923
2.6923447603820474,0.0002500000118743628,3.098842477798462
2.697432856405935,0.0002500000118743628,3.0163260459899903
2.6566153290451213,0.0002500000118743628,3.009633111953735
2.659652671506328,0.0002500000118743628,3.06131591796875
2.659817172634986,0.0002500000118743628,3.045835781097412
