loss,lr,val_loss
4.034614347519084,0.0010000000474974513,3.74973406791687
3.36347406688221,0.0010000000474974513,3.6084244728088377
3.136982324926611,0.0010000000474974513,3.459271478652954
3.0590597308255774,0.0010000000474974513,3.3224132537841795
3.0025606244643104,0.0010000000474974513,3.3569526195526125
2.9176702881879346,0.0010000000474974513,3.059815835952759
2.8547399005787897,0.0010000000474974513,3.1153682231903077
2.8566498858405946,0.0010000000474974513,3.2746062755584715
2.7201537231710504,0.0005000000237487257,3.127559995651245
2.685543263022275,0.0005000000237487257,3.02718243598938
2.672960165350195,0.0005000000237487257,3.159882116317749
2.6140924545532878,0.0005000000237487257,2.996702480316162
2.602002681895373,0.0005000000237487257,3.222023868560791
2.5879641471699597,0.0005000000237487257,3.0048789978027344
2.5160399860239284,0.0002500000118743628,2.900054168701172
2.481404082660369,0.0002500000118743628,3.0446659088134767
2.4755709177669996,0.0002500000118743628,3.0509405612945555
2.4360249737367274,0.0001250000059371814,3.172484302520752
2.4422927648625907,0.0001250000059371814,2.923544931411743
2.438094575137378,6.25000029685907e-05,3.0316437244415284
