loss,lr,val_loss
4.0630394598642985,0.0010000000474974513,3.576733207702637
3.508435026168823,0.0010000000474974513,3.5576356410980225
3.358994223276774,0.0010000000474974513,3.4957455158233643
3.269722255706787,0.0010000000474974513,3.430889701843262
3.182765046437581,0.0010000000474974513,3.2456241130828856
3.1612871233622233,0.0010000000474974513,3.1479225158691406
3.0761122512817383,0.0010000000474974513,3.1865366458892823
3.0462245121002196,0.0010000000474974513,3.3949070453643797
2.973081508636475,0.0005000000237487257,3.0188475131988524
2.940050033569336,0.0005000000237487257,3.2062481880187987
2.932871774037679,0.0005000000237487257,3.2659491539001464
2.9074060497283933,0.0002500000118743628,2.9858695030212403
2.8562651303609212,0.0002500000118743628,3.055685567855835
2.8402682037353517,0.0002500000118743628,3.3726405620574953
2.810434963862101,0.0001250000059371814,3.3311203479766847
2.828474075317383,0.0001250000059371814,3.1553593635559083
2.8243795859018963,6.25000029685907e-05,3.2136070728302
2.794443890253703,6.25000029685907e-05,3.233541393280029
2.7948254725138346,3.125000148429535e-05,3.177266073226929
2.7771887454986572,3.125000148429535e-05,3.0156208515167235
