loss,lr,val_loss
4.106854607899984,0.0010000000474974513,3.607613372802734
3.4973949712117514,0.0010000000474974513,3.474557638168335
3.361797985712687,0.0010000000474974513,3.4857528686523436
3.2584966945648195,0.0010000000474974513,3.1710033893585203
3.190789867401123,0.0010000000474974513,3.1592879772186278
3.1522433751424153,0.0010000000474974513,3.4539741039276124
3.0836729265848795,0.0010000000474974513,3.1487883567810058
3.0737468490600586,0.0010000000474974513,3.32584867477417
3.05097998491923,0.0010000000474974513,3.293996000289917
2.9498000424702964,0.0005000000237487257,3.316782999038696
2.9113866532643637,0.0005000000237487257,3.1978201389312746
2.871234213511149,0.0002500000118743628,3.1149457931518554
2.853395118077596,0.0002500000118743628,3.238944244384766
2.8338956864674887,0.0002500000118743628,3.2189441680908204
2.812238156636556,0.0001250000059371814,3.363485240936279
2.784033041000366,0.0001250000059371814,3.3323929786682127
2.774032086054484,6.25000029685907e-05,3.162321615219116
2.774896313349406,6.25000029685907e-05,3.099752330780029
2.771678113301595,6.25000029685907e-05,3.32573561668396
2.77168359820048,6.25000029685907e-05,3.178791046142578
