loss,lr,val_loss
4.387151668415988,0.0010000000474974513,3.774506711959839
3.5333532330824093,0.0010000000474974513,3.5099141597747803
3.3139085501910532,0.0010000000474974513,3.4144476413726808
3.194609758050684,0.0010000000474974513,3.320952320098877
3.1343498089734245,0.0010000000474974513,3.305754232406616
3.067703825904724,0.0010000000474974513,3.154969072341919
3.027486801147461,0.0010000000474974513,3.254450464248657
2.967247602136377,0.0010000000474974513,3.2443615436553954
2.886926832046101,0.0005000000237487257,3.313841962814331
2.845333543053285,0.0005000000237487257,3.069733667373657
2.826371500198854,0.0005000000237487257,3.149220371246338
2.8091813077263654,0.0005000000237487257,3.0678070545196534
2.7775093744145356,0.0005000000237487257,3.099002647399902
2.7737569604965455,0.0005000000237487257,2.9779380321502686
2.7448038876375414,0.0005000000237487257,3.0595879554748535
2.7191743315222427,0.0005000000237487257,3.1040907382965086
2.6863027740927303,0.0002500000118743628,3.0616073608398438
2.6612221187448757,0.0002500000118743628,3.0476565837860106
2.618222065787902,0.0001250000059371814,3.014447641372681
2.6260735937618316,0.0001250000059371814,3.115497016906738
