loss,lr,val_loss
4.243883262634277,0.0010000000474974513,3.552655792236328
3.5636513442993163,0.0010000000474974513,3.5487568378448486
3.424985543568929,0.0010000000474974513,3.2770002365112303
3.3196580486297607,0.0010000000474974513,3.384174108505249
3.2532395839691164,0.0010000000474974513,3.52645583152771
3.1307552331288657,0.0005000000237487257,3.377263593673706
3.094738260904948,0.0005000000237487257,3.357533645629883
3.038451887130737,0.0002500000118743628,3.3125417232513428
3.009989096959432,0.0002500000118743628,3.408231258392334
2.9931196937561033,0.0001250000059371814,3.315106964111328
2.9639462401072185,0.0001250000059371814,3.190979766845703
2.9537977498372396,0.0001250000059371814,3.2134748458862306
2.974547150929769,0.0001250000059371814,3.2392560482025146
2.939008197784424,6.25000029685907e-05,3.2026321411132814
2.915384183883667,6.25000029685907e-05,3.254072093963623
2.9158736839294432,3.125000148429535e-05,3.151845598220825
2.893027400334676,3.125000148429535e-05,3.2735872745513914
2.888682206471761,3.125000148429535e-05,3.264090919494629
2.918448254267375,1.5625000742147677e-05,3.326306915283203
2.8886261838277183,1.5625000742147677e-05,3.268421983718872
