loss,lr,val_loss
1.9276055142203754,0.0010000000474974513,11.583305931091308
1.4633224284585147,0.0010000000474974513,10.873804092407227
1.3857441981208516,0.0010000000474974513,3.631416749954224
1.3285931431673428,0.0010000000474974513,5.015285873413086
1.2883670954780782,0.0010000000474974513,2.6643298149108885
1.2528669164779989,0.0010000000474974513,3.2485671997070313
1.2267974608722219,0.0010000000474974513,1.4140717267990113
1.2088706614499423,0.0010000000474974513,1.4437736749649048
1.1769781740591487,0.0010000000474974513,1.3343058586120606
1.1734866397903565,0.0010000000474974513,1.3621164560317993
1.1448909060202819,0.0010000000474974513,1.3591111660003663
1.1023708358805446,0.0005000000237487257,1.347755527496338
1.068955487427227,0.0005000000237487257,1.406364870071411
1.0444609650316086,0.0002500000118743628,1.344933319091797
1.0314545503912125,0.0002500000118743628,1.4289907217025757
1.021798286527236,0.0001250000059371814,1.2878347158432006
1.0034487432337063,0.0001250000059371814,1.2981945991516113
1.0141059204856342,0.0001250000059371814,1.290409755706787
0.9852738361307644,6.25000029685907e-05,1.4518357753753661
0.972565264306604,6.25000029685907e-05,1.3629256963729859
