loss,lr,val_loss
4.8977287610371905,0.0010000000474974513,4.119792652130127
3.738562983851279,0.0010000000474974513,3.5351994037628174
3.4252449671427407,0.0010000000474974513,3.378954267501831
3.2807737781155493,0.0010000000474974513,3.2963129043579102
3.178745303102719,0.0010000000474974513,3.2908207893371584
3.08476661866711,0.0010000000474974513,3.173227310180664
3.0042298968120287,0.0010000000474974513,3.210312557220459
2.962128072656611,0.0010000000474974513,3.1963782787322996
2.884807171360139,0.0005000000237487257,3.114790105819702
2.831113569198116,0.0005000000237487257,3.088203716278076
2.7914969587838776,0.0005000000237487257,3.191157102584839
2.7808429169398483,0.0005000000237487257,3.1011982917785645
2.7386200658736692,0.0002500000118743628,3.057969903945923
2.730758277318811,0.0002500000118743628,3.0234307289123534
2.716796318689982,0.0002500000118743628,3.0043094635009764
2.711797393778319,0.0002500000118743628,3.051164436340332
2.7103353033783617,0.0002500000118743628,3.0189574718475343
2.6950290895277456,0.0001250000059371814,2.9011728286743166
2.659505062205817,0.0001250000059371814,3.0981653213500975
2.642032984764345,0.0001250000059371814,3.1117780685424803
