loss,lr,val_loss
4.410336745614036,0.0010000000474974513,3.702906084060669
3.5462693313863825,0.0010000000474974513,3.452802848815918
3.361758161993588,0.0010000000474974513,3.330886220932007
3.246915234601434,0.0010000000474974513,3.408119058609009
3.183176207669916,0.0010000000474974513,3.313858413696289
3.1054529799497064,0.0010000000474974513,3.1210444927215577
3.0753382246762038,0.0010000000474974513,3.326351499557495
3.0160737024909037,0.0010000000474974513,3.2500394344329835
2.9248668726752785,0.0005000000237487257,3.161629867553711
2.867887026485912,0.0005000000237487257,3.1812171459198
2.828485635512653,0.0002500000118743628,3.1146482467651366
2.78463236915874,0.0002500000118743628,2.976295566558838
2.812727124933253,0.0002500000118743628,3.180248975753784
2.7893288938756933,0.0002500000118743628,3.172609281539917
2.7697294459623447,0.0001250000059371814,3.1981170654296873
2.746245880177952,0.0001250000059371814,3.090967559814453
2.7668872504310813,6.25000029685907e-05,3.07154541015625
2.730908326286683,6.25000029685907e-05,3.0099654674530028
2.7128657491449366,3.125000148429535e-05,3.076895523071289
2.7392695919077665,3.125000148429535e-05,3.096075010299683
